Quarter,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Interest Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Total Operating Income As Reported,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Interest Income Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Research And Development,Selling General And Administration,Selling And Marketing Expense,General And Administrative Expense,Other Gand A,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Ticker,Total Unusual Items,Total Unusual Items Excluding Goodwill,Other Income Expense,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Restructuring And Mergern Acquisition,Gain On Sale Of Security,Rent Expense Supplemental,Rent And Landing Fees,Salaries And Wages,Earnings From Equity Interest,Total Other Finance Cost,Depreciation Amortization Depletion Income Statement,Depreciation And Amortization In Income Statement,Insurance And Claims,Amortization,Amortization Of Intangibles Income Statement,Write Off,Other Taxes,Average Dilution Earnings,Gain On Sale Of Ppe,Minority Interests,Otherunder Preferred Stock Dividend,Securities Amortization,Gain On Sale Of Business,Earnings From Equity Interest Net Of Tax,Impairment Of Capital Assets,Preferred Stock Dividends,Net Income Discontinuous Operations,Depreciation Income Statement,Provision For Doubtful Accounts,Net Income From Tax Loss Carryforward
2023-06-30,0.0,0.0,-2199581.0,-2106947.0,26011.0,,-2234053.0,-2260064.0,187589.0,,187589.0,-2072475.0,-2106947.0,2260064.0,,987220.0,987220.0,-2.13,-2.13,-2106947.0,-2106947.0,-2106947.0,-2106947.0,-2106947.0,,-2106947.0,187589.0,,187589.0,-2260064.0,2260064.0,,625104.0,1634960.0,,1634960.0,1634960.0,,,0.0,0.0,QNRX,-34472.0,-34472.0,-34472.0,-34472.0,0.0,,,-34472.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QNRX,,,,20427.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,0.0,0.0,-1940230.0,-1967793.0,,,-1940230.0,-1940230.0,-27563.0,27563.0,,-1967793.0,-1967793.0,1955442.0,-1955442.0,8817316.0,8817316.0,-0.22,-0.22,-1967793.0,-1967793.0,-1967793.0,-1967793.0,-1967793.0,,-1967793.0,-27563.0,27563.0,,-1955442.0,1955442.0,-181797.0,947229.0,1190010.0,,1190010.0,1190010.0,,,0.0,0.0,ENSC,,,15212.0,15212.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
2024-03-31,0.0,0.0,-1868498.0,-3116489.0,,,-1868498.0,-1868498.0,-1248065.0,1248065.0,,-3116489.0,-3116489.0,1842964.0,-1842964.0,5694466.0,5694466.0,-0.55,-0.55,-3116779.0,-3116779.0,-3116489.0,-3116563.0,-3116563.0,,-3116563.0,-1248065.0,1248065.0,,-1842964.0,1842964.0,-305722.0,778904.0,1369782.0,,1369782.0,1369782.0,,,0.0,0.0,ENSC,,,-25534.0,-25534.0,,,,,,,,,,,,,,,,,,,74.0,290.0,,,,,,,,,
2023-12-31,0.0,0.0,-3159562.0,-3503396.0,,,-3159562.0,-3159562.0,-344799.0,344799.0,,-3503396.0,-3503396.0,3155685.0,-3155685.0,,,,,-3504295.0,-3504295.0,-3503396.0,-3504361.0,-3504361.0,,-3504361.0,-344799.0,344799.0,,-3155685.0,3155685.0,-515032.0,2232760.0,1437957.0,,1437957.0,1437957.0,,,0.0,0.0,ENSC,4085.0,4085.0,-3877.0,142602.0,146479.0,,,-142394.0,,,,,,,,,,,,,,,965.0,899.0,,,,,,,,,
2023-09-30,0.0,0.0,-2683157.0,-2689571.0,,,-2683157.0,-2683157.0,-7649.0,7649.0,,-2689571.0,-2689571.0,2707314.0,-2707314.0,3085873.0,3085873.0,-0.87,-0.87,-2689571.0,-2689571.0,-2689571.0,-2690806.0,-2690806.0,,-2690806.0,-7649.0,7649.0,,-2707314.0,2707314.0,-435380.0,1914970.0,1227724.0,,1227724.0,1227724.0,,,0.0,0.0,ENSC,17223.0,17223.0,24157.0,24157.0,0.0,,,17223.0,,,,,,,,,,,,,,,1235.0,0.0,,,,,,,,,
2023-06-30,0.0,0.0,-2239302.0,-2232242.0,,,-2239302.0,-2239302.0,0.0,0.0,,-2232242.0,-2232242.0,2293954.0,-2293954.0,2274113.0,2274113.0,-0.98,-0.98,-2235971.0,-2235971.0,-2232242.0,-2239302.0,-2239302.0,,-2239302.0,0.0,0.0,,-2293954.0,2293954.0,-490472.0,1643726.0,1140700.0,,1140700.0,1140700.0,,,0.0,0.0,ENSC,43622.0,43622.0,54652.0,54652.0,0.0,,,43622.0,,,,,,,,,,,,,,,7060.0,3729.0,,,,,,,,,
2023-03-31,,,,,,,,,,,,,,,,1054202.0,1054202.0,-2.08,-2.08,,,,,,,,,,,,,,,,,,,,,,,ENSC,146479.0,146479.0,,,0.0,,,146479.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,-231.21,0.21,-4158058.0,-4172755.0,11008.0,89564.0,-4159159.0,-4170167.0,-3621.0,3621.0,,-4171885.21,-4172755.0,4313722.0,-4188750.0,84564.0,84564.0,-49.344343,-49.344343,-4172755.0,-4172755.0,-4172755.0,-4174226.0,-4174226.0,438.0,-4173788.0,-3621.0,3621.0,,-4188750.0,4224158.0,-728.0,3095326.0,1129560.0,,1129560.0,1129560.0,35408.0,89564.0,124972.0,124972.0,SXTP,-1101.0,-1101.0,18583.0,19684.0,0.0,,,-1101.0,,,,,,,,,,,,,,,1471.0,,,,,,,,,,
2024-03-31,256.217436,0.000147,-1289266.0,430470.0,22131.0,65437.0,451581.0,429450.0,-1402.0,1402.0,,-1310120.782564,430470.0,1448122.0,-1331659.0,843709.0,843709.0,0.36,0.36,430470.0,430470.0,430470.0,427985.0,427985.0,63.0,428048.0,-1402.0,1402.0,,-1331659.0,1382685.0,-29631.0,337182.0,1075134.0,,1075134.0,1075134.0,51026.0,65437.0,116463.0,116463.0,SXTP,1740847.0,1740847.0,1761109.0,20262.0,0.0,,,1740847.0,,,,,,,,,,,,,,,2485.0,,,,,,,,,,
2023-12-31,-27846.42,0.21,-1884664.0,-2012284.0,23444.0,146257.0,-2017266.0,-2040710.0,-5446.0,5446.0,,-1907528.42,-2012284.0,2019842.0,-1894161.0,,,,,-2012284.0,-2012284.0,-2012284.0,-2046217.0,-2046217.0,61.0,-2046156.0,-5446.0,5446.0,,-1894161.0,1873585.0,,100201.0,1690410.0,,1690410.0,1690410.0,-20576.0,146257.0,125681.0,125681.0,SXTP,-132602.0,-132602.0,-146549.0,-13947.0,0.0,0.0,,-132602.0,,,,,,,,,,,,,,,33933.0,,,,,,,,,,
2023-09-30,-4.514919,1.5e-05,4538248.0,4183198.0,25434.0,71196.0,4239145.0,4213711.0,-40106.0,40106.0,,4482296.485081,4183198.0,1572950.0,-1521762.0,443271.0,443271.0,9.24,9.24,4183198.0,4183198.0,4183198.0,4173542.0,4173542.0,63.0,4173605.0,-40106.0,40106.0,,-1521762.0,1501754.0,-75566.0,263703.0,1313617.0,,1313617.0,1313617.0,-20008.0,71196.0,51188.0,51188.0,SXTP,-299103.0,-299103.0,5735473.0,6034576.0,-391593.0,391593.0,,92490.0,,,,,,,,,,,,,,,9656.0,,,,,,,,,,
2023-06-30,-82268.97,0.21,-1827124.0,-3336555.0,24991.0,183977.0,-2218881.0,-2243872.0,-1099656.0,1099656.0,,-3027066.97,-3336555.0,847528.0,-787996.0,464127.0,464127.0,-7.188884,-7.188884,-3336555.0,-3336555.0,-3336555.0,-3343591.0,-3343591.0,63.0,-3343528.0,-1099656.0,1099656.0,,-787996.0,663551.0,-3116.0,203872.0,462795.0,,462795.0,462795.0,-124445.0,183977.0,59532.0,59532.0,SXTP,-391757.0,-391757.0,-1455876.0,-1064119.0,0.0,,,-391757.0,,,,,,,,,,,,,,,7036.0,,,,,,,,,,
2023-03-31,,,,,,,,,,,,,,,,464127.0,464127.0,-5.602046,-5.602046,,,,,,,,,,,,,-4292.0,,,,,,,,,,SXTP,,,,,,839887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,0.0,0.0,-2883742.0,-2829106.0,,,-2883742.0,-2883742.0,54636.0,,54636.0,-2829106.0,-2829106.0,2883742.0,-2883742.0,676567.0,676567.0,-4.18,-4.18,-2829106.0,-2829106.0,-2829106.0,-2829106.0,-2829106.0,,-2829106.0,54636.0,,54636.0,-2883742.0,2883742.0,,2009102.0,874640.0,,874640.0,874640.0,,,0.0,0.0,DRMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-31,0.0,0.0,-3203560.0,-3134262.0,,,-3203560.0,-3203560.0,69298.0,,69298.0,-3134262.0,-3134262.0,3203560.0,-3203560.0,444056.0,444056.0,-7.05,-7.05,-3134262.0,-3134262.0,-3134262.0,-3134262.0,-3134262.0,,-3134262.0,69298.0,,69298.0,-3203560.0,3203560.0,,1600741.0,1602819.0,,1602819.0,1602819.0,,,0.0,0.0,DRMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-31,0.0,0.0,-2219832.0,-2133973.0,,,-2219832.0,-2219832.0,85859.0,,85859.0,-2133973.0,-2133973.0,2219832.0,-2219832.0,,,,,-2133973.0,-2133973.0,-2133973.0,-2133973.0,-2133973.0,,-2133973.0,85859.0,,85859.0,-2219832.0,2219832.0,,1135225.0,1084607.0,,1084607.0,1084607.0,,,0.0,0.0,DRMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-30,0.0,0.0,-1811978.0,-1719211.0,,,-1811978.0,-1811978.0,92767.0,,92767.0,-1719211.0,-1719211.0,1811978.0,-1811978.0,212602.0,212602.0,-8.1,-8.1,-1719211.0,-1719211.0,-1719211.0,-1719211.0,-1719211.0,,-1719211.0,92767.0,,92767.0,-1811978.0,1811978.0,,902977.0,909001.0,,909001.0,909001.0,,,0.0,0.0,DRMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-30,0.0,0.0,-1732414.0,-1701364.0,,,-1732414.0,-1732414.0,31050.0,,31050.0,-1701364.0,-1701364.0,1732414.0,-1732414.0,180332.0,180332.0,-9.43,-9.43,-1701364.0,-1701364.0,-1701364.0,-1701364.0,-1701364.0,,-1701364.0,31050.0,,31050.0,-1732414.0,1732414.0,,838931.0,893483.0,,893483.0,893483.0,,,0.0,0.0,DRMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-31,,,,,,,,,,,,,,,,65723.0,65723.0,-34.05,-34.05,,,,,,,,,,,,,,,,,,,,,,,DRMA,,,,,,,,,,,,,-37540.0,,,,,,,,,,,,,,,,,,,,
2024-06-30,336.876533,0.112292,-3642000.0,-3257000.0,2000.0,,-3639000.0,-3641000.0,-28000.0,28000.0,,-3259663.123467,-3257000.0,3648000.0,-3644000.0,1463259.0,1463259.0,-0.72,-0.72,-3257000.0,-3257000.0,-3257000.0,-3257000.0,-3257000.0,-412000.0,-3669000.0,-28000.0,28000.0,,-3644000.0,3648000.0,,2023000.0,1625000.0,,1625000.0,1625000.0,,,4000.0,4000.0,CYCC,3000.0,3000.0,3000.0,,,,,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-31,314.883721,0.314884,-4354000.0,-2946000.0,2000.0,,-4353000.0,-4355000.0,2000.0,,2000.0,-2946685.116279,-2946000.0,4384000.0,-4355000.0,1297797.0,1297797.0,-2.27,-2.27,-2946000.0,-2946000.0,-2946000.0,-2946000.0,-2946000.0,-1354000.0,-4300000.0,2000.0,,2000.0,-4355000.0,4384000.0,,2802000.0,1582000.0,,1582000.0,1582000.0,,,29000.0,29000.0,CYCC,1000.0,1000.0,53000.0,52000.0,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-31,-26388.898647,0.074126,-4996000.0,-5271000.0,8000.0,,-5352000.0,-5360000.0,23000.0,,23000.0,-4941388.898647,-5271000.0,5391000.0,-5360000.0,854031.0,854031.0,-6.23,-6.23,-5321000.0,-5321000.0,-5271000.0,-5271000.0,-5271000.0,-422000.0,-5693000.0,23000.0,,23000.0,-5360000.0,5391000.0,,3518000.0,1873000.0,,1873000.0,1873000.0,,,31000.0,31000.0,CYCC,-356000.0,-356000.0,-356000.0,0.0,,,,-356000.0,,,,,,,,,,,,,,,,,,,,,50000.0,,,,
2023-09-30,10368.955224,0.099701,-6942000.0,-6032000.0,7000.0,,-6838000.0,-6845000.0,50000.0,,50000.0,-6125631.044776,-6032000.0,6861000.0,-6845000.0,842854.0,842854.0,-7.2,-7.2,-6082000.0,-6082000.0,-6032000.0,-6032000.0,-6032000.0,-668000.0,-6700000.0,50000.0,,50000.0,-6845000.0,6861000.0,,5236000.0,1625000.0,,1625000.0,1625000.0,,,16000.0,16000.0,CYCC,104000.0,104000.0,95000.0,-9000.0,,,,104000.0,,,,,,,,,,,,,,,,,,,,,50000.0,,,,
2023-06-30,-7380.841896,0.097116,-5845000.0,-5448000.0,8000.0,,-5921000.0,-5929000.0,77000.0,,77000.0,-5379380.841896,-5448000.0,6302000.0,-5929000.0,836834.0,836834.0,-6.57,-6.57,-5498000.0,-5498000.0,-5448000.0,-5448000.0,-5448000.0,-586000.0,-6034000.0,77000.0,,77000.0,-5929000.0,6302000.0,,4727000.0,1575000.0,,1575000.0,1575000.0,,,373000.0,373000.0,CYCC,-76000.0,-76000.0,-182000.0,-106000.0,,,,-76000.0,,,,,,,,,,,,,,,,,,,,,50000.0,,,,
2023-03-31,,,,,,,,,,,116000.0,,,,,,,,,,,,,,,,,,116000.0,,,,,,,,,,,,,CYCC,,,,166000.0,,,,,,,,,,,,,,,,,,,,,,,,,50000.0,,,,
2024-03-31,0.0,0.4,-9213786.0,5567606.0,12293.0,,-9213786.0,-9226079.0,-65974.0,66202.0,228.0,5567606.0,5567606.0,9225654.0,-9225654.0,14511461.0,1761953.0,0.38,3.12,5567606.0,5501462.0,5567606.0,5567606.0,5567606.0,-14859887.0,-9292281.0,-65974.0,66202.0,228.0,-9225654.0,9225654.0,,565962.0,8659692.0,,8659692.0,8659692.0,,,0.0,0.0,ENTO,,,-653.0,-653.0,,,,,,,,,,,,,,,,,66144.0,,,,,,,,66144.0,,,,
2023-12-31,0.0,0.0,-4086573.0,-4100940.0,7319.0,,-4086573.0,-4093892.0,-6824.0,7048.0,224.0,-4100940.0,-4100940.0,4093621.0,-4093621.0,,,,,-4178021.0,-4178021.0,-4100940.0,-4100940.0,-4100940.0,,-4100940.0,-6824.0,7048.0,224.0,-4093621.0,4093621.0,,1307385.0,2786236.0,,2786236.0,2786236.0,,,0.0,0.0,ENTO,,,-495.0,-495.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,77081.0,,,,
2023-09-30,0.0,0.0,-3425590.0,-3434158.0,7318.0,,-3425590.0,-3432908.0,-1021.0,1250.0,229.0,-3434158.0,-3434158.0,3433137.0,-3433137.0,378300.0,378300.0,-9.2,-9.2,-3483450.0,-3483450.0,-3434158.0,-3434158.0,-3434158.0,,-3434158.0,-1021.0,1250.0,229.0,-3433137.0,3433137.0,,1011055.0,2422082.0,,2422082.0,2422082.0,,,0.0,0.0,ENTO,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,49292.0,,,,
2023-06-30,0.0,0.0,-4176735.0,-4189232.0,7319.0,,-4176735.0,-4184054.0,-4973.0,5178.0,205.0,-4189232.0,-4189232.0,4181644.0,-4181644.0,113546.0,113546.0,-37.8,-37.8,-4283556.0,-4283556.0,-4189232.0,-4189232.0,-4189232.0,,-4189232.0,-4973.0,5178.0,205.0,-4181644.0,4181644.0,,1353095.0,2828549.0,,2828549.0,2828549.0,,,0.0,0.0,ENTO,,,-2615.0,-2615.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,94324.0,,,,
2023-03-31,0.0,0.0,-4054348.0,-4070653.0,7318.0,,-4054348.0,-4061666.0,-7114.0,8987.0,1873.0,-4070653.0,-4070653.0,4062425.0,-4062425.0,114033.0,114033.0,-36.46,-36.46,-4158084.0,-4158084.0,-4070653.0,-4070653.0,-4070653.0,0.0,-4070653.0,-7114.0,8987.0,1873.0,-4062425.0,4062425.0,,1361683.0,2700742.0,,2700742.0,2700742.0,,,0.0,0.0,ENTO,,,-1114.0,-1114.0,,,,,,,,,,,,,,,,,,,,,,,,,87431.0,,,,
2024-06-30,0.0,0.0,46873.0,11781.0,23981.0,,47122.0,23141.0,-11360.0,11360.0,,11532.0,11781.0,1846738.0,-1846738.0,919141.0,919141.0,0.01,0.01,11781.0,11781.0,11781.0,11781.0,11781.0,0.0,11781.0,-11360.0,11360.0,,-1846738.0,1846738.0,,621988.0,1224750.0,,1224750.0,1224750.0,,,0.0,0.0,ATNF,249.0,249.0,1869879.0,1869630.0,,,,249.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-31,0.0,0.0,-1029528.0,-1069744.0,23576.0,,-1029719.0,-1053295.0,-16449.0,16449.0,,-1069553.0,-1069744.0,2092468.0,-2092468.0,638339.0,638339.0,-1.68,-1.68,-1069744.0,-1069744.0,-1069744.0,-1069744.0,-1069744.0,0.0,-1069744.0,-16449.0,16449.0,,-2092468.0,2092468.0,,535728.0,1556740.0,,1556740.0,1556740.0,,,0.0,0.0,ATNF,-191.0,-191.0,1039173.0,1039364.0,,,,-191.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-31,19.769307,0.003564,-1204349.0,-1227105.0,22660.0,,-1198802.0,-1221462.0,-10032.0,10032.0,,-1232632.230693,-1227105.0,1452488.0,-1452488.0,,,,,-1227105.0,-1227105.0,-1227105.0,-1227105.0,-1227105.0,-4389.0,-1231494.0,-10032.0,10032.0,,-1452488.0,1452488.0,,-36362.0,1488850.0,,1488850.0,1488850.0,,,0.0,0.0,ATNF,5547.0,5547.0,231026.0,,0.0,,,5547.0,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,
2023-09-30,-1684921.843018,0.185954,-3505494.0,-10265760.0,32693.0,,-12566458.0,-12599151.0,-11634.0,11634.0,,-2889717.843018,-10265760.0,3538187.0,-3538187.0,418523.0,418523.0,-24.51,-24.51,-10265760.0,-10265760.0,-10265760.0,-10265760.0,-10265760.0,-2345025.0,-12610785.0,-11634.0,11634.0,,-3538187.0,3538187.0,,1104994.0,2433193.0,,2433193.0,2433193.0,,,0.0,0.0,ATNF,-9060964.0,-9060964.0,-9060964.0,,-9063000.0,,,2036.0,,,,,,,,,,,9063000.0,,,,,,,,,0.0,,,,,
2023-06-30,0.0,0.0,-3654430.0,-3680169.0,28550.0,,-3640013.0,-3668563.0,-11606.0,11606.0,,-3694586.0,-3680169.0,3682980.0,-3682980.0,275332.0,275332.0,-13.37,-13.37,-3680169.0,-3680169.0,-3680169.0,-3680169.0,-3680169.0,0.0,-3680169.0,-11606.0,11606.0,,-3682980.0,3682980.0,,920904.0,2762076.0,,2762076.0,2762076.0,,,0.0,0.0,ATNF,14417.0,14417.0,14417.0,,,,,14417.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-31,,,,,,,,,,,0.0,,,,,197219.0,197219.0,-24.15,-24.15,,,,,,,,,,0.0,,,,,,,,,,,,,ATNF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,0.0,0.0,-2519593.0,-8389819.0,7220.0,,-2515177.0,-2522397.0,,,,-8394235.0,-8389819.0,2522397.0,-2522397.0,1635234.0,1635234.0,-5.13,-5.13,-8389819.0,-8389819.0,-8389819.0,-8389819.0,-8389819.0,,-8389819.0,,,,-2522397.0,2522397.0,,1394929.0,1127468.0,,1127468.0,430897.0,,,0.0,0.0,REVB,4416.0,4416.0,-5867422.0,-5871838.0,,,,4416.0,,,696571.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-31,0.0,0.0,-1964303.0,-2681433.0,6262.0,,-1895876.0,-1902138.0,,,,-2749860.0,-2681433.0,1902138.0,-1902138.0,1089833.0,1089833.0,-2.46,-2.46,-2681433.0,-2681433.0,-2681433.0,-2681433.0,-2681433.0,,-2681433.0,,,,-1902138.0,1902138.0,,717582.0,1184556.0,,1184556.0,470237.0,,,0.0,0.0,REVB,68427.0,68427.0,-779295.0,-847722.0,,,,68427.0,,,714319.0,,,,,,,,,,,,,,,,,,,,,,
2023-12-31,0.0,0.0,-2387830.0,-2202903.0,6262.0,,-2319628.0,-2325890.0,,,,-2271105.0,-2202903.0,2325890.0,-2325890.0,,,,,-2202903.0,-2202903.0,-2202903.0,-2202903.0,-2202903.0,,-2202903.0,,,,-2325890.0,2325890.0,,1059984.0,1265906.0,,1265906.0,635030.0,,,0.0,0.0,REVB,68202.0,68202.0,122987.0,54785.0,,,,68202.0,,,630876.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-30,0.0,0.0,-2864196.0,-2628376.0,6262.0,,-2771635.0,-2777897.0,,,,-2720937.0,-2628376.0,2777897.0,-2777897.0,209910.0,209910.0,-12.6,-12.6,-2628376.0,-2628376.0,-2628376.0,-2628376.0,-2628376.0,,-2628376.0,,,,-2777897.0,2777897.0,,1651367.0,1126530.0,,1126530.0,491839.0,,,0.0,0.0,REVB,92561.0,92561.0,149521.0,56960.0,,,,92561.0,,,634691.0,,,,,,,,,,,,,,,,,,,,,,
2023-06-30,0.0,0.0,-2350007.0,-1448170.0,6262.0,,-1926768.0,-1933030.0,,,,-1871409.0,-1448170.0,1933030.0,-1933030.0,248369.0,248369.0,-5.83,-5.83,-1448170.0,-1448170.0,-1448170.0,-1448170.0,-1448170.0,,-1448170.0,,,,-1933030.0,1933030.0,,909278.0,1023752.0,,1023752.0,477098.0,,,0.0,0.0,REVB,423239.0,423239.0,484860.0,61621.0,,,,423239.0,,,546654.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-31,,,,,,,,,,,,,,,,166144.0,135305.0,37.07,45.52,,,,,,,,,,,,,,,,,,,,,,,REVB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,1023120.0,0.21,-3124000.0,1710000.0,15000.0,,1748000.0,1733000.0,-23000.0,23000.0,0.0,-2138880.0,1710000.0,3139000.0,-3139000.0,2515400.0,2506436.0,0.12,0.68,311000.0,1710000.0,1710000.0,1710000.0,1710000.0,,1710000.0,-23000.0,23000.0,0.0,-3139000.0,3139000.0,-376000.0,966000.0,2549000.0,,2549000.0,2549000.0,,,0.0,0.0,SEEL,4872000.0,4872000.0,4872000.0,,0.0,,,4872000.0,,,,,,,,,,,,,-1399000.0,,,,,,,,,,,,
2024-03-31,0.0,0.0,-6030000.0,-2664000.0,15000.0,,-2626000.0,-2641000.0,-13000.0,23000.0,10000.0,-6068000.0,-2664000.0,6055000.0,-6055000.0,1625944.0,1625944.0,-1.6,-1.6,-2664000.0,-2664000.0,-2664000.0,-2664000.0,-2664000.0,,-2664000.0,-13000.0,23000.0,10000.0,-6055000.0,6055000.0,-579000.0,3525000.0,3109000.0,,3109000.0,3109000.0,,,0.0,0.0,SEEL,3404000.0,3404000.0,3404000.0,-203000.0,-1493000.0,1493000.0,,4897000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-31,0.0,0.0,-7984000.0,-5453000.0,15000.0,,-5419000.0,-5434000.0,-7000.0,19000.0,12000.0,-8018000.0,-5453000.0,8011000.0,-8011000.0,,,,,-5453000.0,-5453000.0,-5453000.0,-5453000.0,-5453000.0,,-5453000.0,-7000.0,19000.0,12000.0,-8011000.0,8011000.0,-653000.0,5918000.0,2746000.0,,2746000.0,2746000.0,,,0.0,0.0,SEEL,2565000.0,2565000.0,2565000.0,-700000.0,0.0,0.0,,2565000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-30,4852470.0,0.21,-12553000.0,10498000.0,14000.0,,10554000.0,10540000.0,-6000.0,42000.0,36000.0,-7756530.0,10498000.0,12603000.0,-12603000.0,617244.0,563877.0,-28.8,19.2,-17139000.0,10498000.0,10498000.0,10498000.0,10498000.0,,10498000.0,-6000.0,42000.0,36000.0,-12603000.0,12603000.0,-406000.0,10022000.0,2987000.0,,2987000.0,2987000.0,,,0.0,0.0,SEEL,23107000.0,23107000.0,23107000.0,-799000.0,-3631000.0,3631000.0,,26738000.0,,,,,,,,,,,,,-27637000.0,,,,,,,,,,,,
2023-06-30,0.0,0.0,-10856000.0,-29496000.0,14000.0,,-29475000.0,-29489000.0,76000.0,7000.0,83000.0,-10877000.0,-29496000.0,10953000.0,-10953000.0,549695.0,549695.0,-53.66,-53.66,-29496000.0,-29496000.0,-29496000.0,-29496000.0,-29496000.0,,-29496000.0,76000.0,7000.0,83000.0,-10953000.0,10953000.0,-336000.0,8509000.0,2780000.0,,2780000.0,2780000.0,,,0.0,0.0,SEEL,-18619000.0,-18619000.0,-18619000.0,-616000.0,-5507000.0,5507000.0,,-13112000.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2023-03-31,,,,,,,,,,,,,,,,468933.0,468933.0,-28.64,-28.64,,,,,,,,,,,,,,,,,,,,,,,SEEL,,,,66000.0,,13000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,0.0,0.0,-2257000.0,-2250000.0,1000.0,,-2256000.0,-2257000.0,6000.0,,6000.0,-2251000.0,-2250000.0,2257000.0,-2257000.0,457742.0,457742.0,-4.92,-4.92,-2250000.0,-2250000.0,-2250000.0,-2250000.0,-2250000.0,,-2250000.0,6000.0,,6000.0,-2257000.0,2257000.0,,877000.0,1380000.0,,1380000.0,1380000.0,,,0.0,0.0,GRI,1000.0,1000.0,1000.0,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-31,0.0,0.0,-1896000.0,-1887000.0,1000.0,,-1894000.0,-1895000.0,6000.0,,,-1889000.0,-1887000.0,1895000.0,-1895000.0,245883.0,245883.0,-7.674382,-7.674382,-1887000.0,-1887000.0,-1887000.0,-1887000.0,-1887000.0,,-1887000.0,6000.0,,,-1895000.0,1895000.0,,933000.0,962000.0,,962000.0,962000.0,,,0.0,0.0,GRI,2000.0,2000.0,2000.0,,,,,2000.0,,,,,-6000.0,,,,,,,,,,,,,,,,,,,,
2023-12-31,0.0,0.0,-1608000.0,-2004000.0,1000.0,,-1593000.0,-1594000.0,7000.0,,,-2019000.0,-2004000.0,2026000.0,-2026000.0,,,,,-2004000.0,-2004000.0,-2004000.0,-2004000.0,-2004000.0,,-2004000.0,7000.0,,,-2026000.0,2026000.0,,1046000.0,980000.0,,980000.0,980000.0,,,0.0,0.0,GRI,15000.0,15000.0,15000.0,0.0,,,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-30,0.0,0.0,-2484000.0,-2137000.0,1000.0,,-2438000.0,-2439000.0,6000.0,,,-2183000.0,-2137000.0,2439000.0,-2439000.0,45323.0,45323.0,-47.32,-47.32,-2137000.0,-2137000.0,-2137000.0,-2137000.0,-2137000.0,,-2137000.0,6000.0,,,-2439000.0,2439000.0,,1189000.0,1250000.0,,1250000.0,1250000.0,,,0.0,0.0,GRI,46000.0,46000.0,296000.0,250000.0,,,,46000.0,,,,,-6000.0,,,,,,,,,,,,,,,,,,,,
